ID,TFIDF_title,TFIDF_abstract
0,0.07382400735645722,0.0888500256383342
1,0.3361939548607399,0.18655269467853305
2,0.1566349729870841,0.13915010685444662
3,0.048765829963214095,0.1459389106181858
4,0.08301292411066995,0.30344764009262765
5,0.0,0.03690311528182423
6,0.06599463901197665,0.013058403744294147
7,0.16100754735019035,0.15015784188765496
8,0.0,0.0
9,0.1372313820996884,0.3087169510054394
10,0.0,0.317444796410132
11,0.12687650867322456,0.1547112793668121
12,0.05746547660956504,0.07343390803091913
13,0.0,0.22504850336426277
14,0.048427653417848125,0.10233198952294918
15,0.0,0.051849326059341366
16,0.0,0.0
17,0.25114500863194883,0.15492758699052428
18,0.0,0.039715589449120216
19,0.1651794906537922,0.07851406808896844
20,0.0,0.09692328592570974
21,0.0,0.012718370685801075
22,0.34522206644667175,0.10422945498355356
23,0.6626776094118754,0.09460963491012819
24,0.0,0.01863693280974354
25,0.0,0.1246922206028263
26,0.19538826371724713,0.3445699847022333
27,1.0000000000000002,0.13550113760935947
28,0.0,0.03403501689685639
29,0.0,0.03905077551607342
30,0.0,0.008827246500220074
31,0.0,0.020995315453514796
32,0.0,0.005078953965464413
33,0.0,0.19960676276076084
34,0.0,0.4062223457814215
35,0.0,0.02935073261632226
36,0.0,0.08594786892926548
37,0.0,0.01612737921282654
38,0.5190208435805562,0.1475620010129345
39,0.02730465757421366,0.029909610305179118
40,0.18648876570908604,0.2134362928192136
41,0.24970556118317105,0.10517516386802356
42,0.045200127293560675,0.10172243546895784
43,0.0,0.04612099756782609
44,0.04444325125796482,0.04574803022335241
45,0.11805968075991345,0.040549566228072854
46,0.0,0.06743161026171153
47,0.0,0.041437408042773655
48,0.462586119898567,0.27608821280313295
49,0.0,0.057920473715479266
50,0.0,0.0187757817478506
51,0.0,0.08884379611078302
52,0.0,0.10495984728312133
53,0.0,0.4150901764038461
54,0.0,0.0557298069585525
55,0.0,0.0
56,0.0,0.0498669787434575
57,0.0,0.09208828908394284
58,0.0,0.032750880674079705
59,0.5927763889995076,0.4714912307351476
60,0.0,0.22133139818089187
61,0.0,0.1034180203719493
62,0.0,0.10800208179096739
63,0.0,0.08701551649477197
64,0.060303896995713493,0.06769608145789352
65,0.0,0.11575622073451901
66,0.138240208448808,0.1910570279884477
67,0.0,0.00724443782419679
68,0.0,0.128565612490201
69,0.0,0.02753115083423836
70,0.0,0.08332255204432149
71,0.5015574519087789,0.1577473921074319
72,0.0,0.02101163848644972
73,0.0,0.06141469793572256
74,0.0,0.03865987123262561
75,0.0,0.05458565476848028
76,0.193295128767337,0.14967616995208952
77,0.0,0.08329194873629876
78,0.0,0.045421989096761234
79,0.0,0.002510832408607902
80,0.290683769305368,0.1005289829273675
81,0.33082875734820316,0.3102208035158419
82,0.0,0.04051199725068459
83,0.0,0.028249276925103844
84,0.07095936162612113,0.21993641683753645
85,0.0,0.2745299172022546
86,0.0,0.1317635585789243
87,0.06137836776308339,0.10076911175728108
88,0.0,0.024487993546299915
89,0.0,0.0243506710185147
90,0.0,0.006265468184866331
91,0.08363272584981961,0.19251724509639928
92,0.0,0.08934440061850132
93,0.0,0.009420581188061846
94,0.0,0.07793003526542806
95,0.0,0.20056690815837214
96,0.0,0.20468985599737052
97,0.0,0.03552922524389735
98,0.0,0.059286100234311745
99,0.0,0.0646461904366259
100,0.10657204498969322,0.1196162443265934
101,0.0,0.028234007430862646
102,0.0,0.052376217107321016
103,0.0,0.10802146470148127
104,0.36914956726547055,0.1709307214535126
105,0.0,0.05339509360214744
106,0.0,0.1410400135047171
107,0.0,0.029683736261109067
108,0.0,0.07441456261890236
109,0.0,0.061319707527039094
110,0.7664390973593131,0.4050388466439429
111,0.18674099178075096,0.2298077699928578
112,0.49163891296604756,0.042529705081233896
113,0.0,0.01277744526169882
114,0.0,0.13566125329374357
115,0.0,0.015933626482138905
116,0.10893614324166372,0.3214648336009088
117,0.0,0.05933113883200142
118,0.0,0.03661385947203847
119,0.11791595098533132,0.1516573479680564
120,0.0,0.04516146776036075
121,0.0,0.013858529177616603
122,0.0,0.03978142790163875
123,0.6240880979307081,0.17373349078062306
124,0.0,0.028003941071606205
125,0.0,0.5107110343118617
126,0.21046083921847322,0.4523452610555452
127,0.0,0.07575983478537654
128,0.0,0.023808328352453112
129,0.05618317227470942,0.09974309157664765
130,0.0,0.176335707988016
131,0.061999711353469454,0.2037209232472076
132,0.0,0.014082957307343089
133,0.0,0.02748844420192616
134,0.1652836077684811,0.21676481859947544
135,0.0,0.012552964735122355
136,0.0,0.03212888193930975
137,0.5310686118190607,0.0774265977651793
138,0.039490865064874044,0.025633905307871553
139,0.0,0.017179953298622683
140,0.0,0.03260138526505553
141,0.0,0.024121997090894985
142,0.2822609020158256,0.06805372190320266
143,0.0,0.004536362786929251
144,0.0,0.11652431592778646
145,0.10722078338787798,0.07546953677009174
146,0.2192906314935465,0.2793287527656184
147,0.0,0.029075009493512813
148,0.0,0.015966979552609287
149,0.05147778316676481,0.18769905058741793
150,0.2861173815772556,0.13448898509636026
151,0.2117413689171624,0.228420392606758
152,0.21858596244057998,0.05791074008063193
153,0.36483866346409016,0.18642851361802637
154,0.0,0.1489807315697319
155,0.0,0.12937685341692212
156,0.0,0.015085545574294125
157,0.0,0.06272797218999285
158,0.0,0.011030936983348923
159,0.0,0.020364221117519128
160,0.1411770207462388,0.17331691781477282
161,0.18726573125607496,0.11961535843742546
162,0.0,0.03125801077114848
163,0.0,0.010359323856189815
164,0.0,0.04837608513825138
165,0.5716967657789878,0.44189727420526737
166,0.06936121284652437,0.031902868350641836
167,0.024693115129873978,0.12640841794767343
168,0.0,0.08668564686408234
169,0.0,0.07015412012164024
170,0.0,0.025651588401814113
171,0.0,0.010722968101333089
172,0.05583516848237653,0.08617508413830724
173,0.0,0.031958539430477634
174,0.055947212808053606,0.06336882069562341
175,0.0,0.055596730850060075
176,0.0,0.023261914961756662
177,0.0,0.12636342663060557
178,0.0,0.03722934305179887
179,0.0,0.005413769974940945
180,0.0,0.04182058425287888
181,0.0,0.01142927560609553
182,0.0,0.007075621397816707
183,0.0,0.058243378117361994
184,0.0,0.053590704013411955
185,0.0,0.04124504930819574
186,0.0,0.15910990103904746
187,0.0,0.0
188,0.15407302215207028,0.2430103427552372
189,0.0,0.06218792238684194
190,0.0,0.07457555585828664
191,0.0,0.0710721268839925
192,0.10457246448370404,0.029273730261901637
193,0.10676122710712001,0.14183648052103337
194,0.0,0.0530485092372629
195,0.11012609090004877,0.1669908005929867
196,0.0,0.003615099517585133
197,0.0,0.0
198,0.0,0.0533335643869127
199,0.0,0.020607784497790556
200,0.2369456692234725,0.21087290365157427
201,0.0,0.13495661218060648
202,0.0,0.018084573592341918
203,0.06466887094308527,0.2028772046794346
204,0.0,0.025862346706550375
205,0.2165711274110399,0.07193496369323063
206,0.0,0.03818910508980599
207,0.0,0.05430704535272888
208,0.0,0.002634924633108386
209,0.0,0.08350672209252966
210,0.0,0.11311745877866698
211,0.5011838184833325,0.3140051247603531
212,0.21121200558940478,0.15690399843857514
213,0.0805787703126542,0.2333207165824993
214,0.0,0.12400275877554731
215,0.0,0.002604639701006144
216,0.2583947204257695,0.31186384985860666
217,0.03396520550250823,0.23201259664732013
218,0.0,0.017306678234387595
219,0.0,0.11817261102297164
220,0.0,0.010066376845580757
221,0.0,0.15162880454504407
222,0.0,0.23967794721073316
223,0.0,0.0
224,0.1182066710773446,0.14618344487270366
225,0.09268236019490013,0.1447897247891093
226,0.0,0.018335353646904307
227,0.13002913167426233,0.06432187934730582
228,0.0,0.02020474509911186
229,0.2806935394040056,0.5876377546786379
230,0.0,0.09625474125015854
231,0.0,0.058984329424384946
232,0.0,0.33794622865209384
233,0.0,0.09909425404483374
234,0.0,0.01989695211696107
235,0.37185211159118653,0.2739896958120259
236,0.3567328525997955,0.1729792003529035
237,0.33168475909815004,0.21501450384048718
238,0.0,0.2352067403899879
239,0.38444230303391824,0.18132281529187216
240,0.0,0.030875916039206433
241,0.12367245903986532,0.2002590066373477
242,0.0,0.03323989165873702
243,0.0,0.09739123227752916
244,0.0,0.026004558426222235
245,0.3266616785753502,0.2603585949286302
246,0.06073861076727829,0.11759456451575383
247,0.1922392936912218,0.006720055560342222
248,0.0,0.05229968322280777
249,0.0,0.23612182067546666
250,0.09024337583434076,0.3212268718783474
251,0.16659924265387022,0.21405828998832208
252,0.1594546180399149,0.07666332742933975
253,0.0,0.15811127524505755
254,0.0,0.03517846033172567
255,0.0,0.03205352090603688
256,0.044532641730007504,0.09732544636819664
257,0.0,0.022774900688976668
258,0.0,0.06635500577855674
259,0.0,0.047720359423947895
260,0.0,0.06742802438484907
261,0.0,0.10720838994211124
262,0.0,0.10336282041751807
263,0.06588918401634965,0.09348039934452432
264,0.0,0.010352991372720912
265,0.0,0.008433143645904091
266,0.0,0.021098631290343964
267,0.15813704818594487,0.01552232367163885
268,0.0,0.10100548846096884
269,0.06281126782613236,0.03394359486174681
270,0.0,0.029594244953636856
271,0.05283708713709609,0.02578519129544528
272,0.0,0.0
273,0.08595208021708213,0.1691773924165478
274,0.052166508873062234,0.05726216156583462
275,0.0,0.20379415944654922
276,0.0,0.021657249335683477
277,0.0,0.19922363432476803
278,0.0,0.0071751531424084775
279,0.0,0.07700369312961691
280,0.2439764241972257,0.14757549534574013
281,0.1930314992155456,0.10968903349962116
282,0.03600616549063865,0.13753387458440444
283,0.1504919167444238,0.2004404779147482
284,0.21599332460947318,0.05955534961453323
285,0.11066121109377587,0.03805630825648175
286,0.24577327242338468,0.09318145940498321
287,0.20522867421550214,0.06711064340293049
288,0.0,0.02186242712417289
289,0.09277804122609606,0.06624072602477202
290,0.0,0.08582283990376215
291,0.0,0.0
292,0.08275091191895009,0.05457231596074662
293,0.0,0.03186050289735894
294,0.0,0.0
295,0.0,0.13396819596582485
296,0.0,0.014036054561541944
297,0.0,0.19141274806186206
298,0.09578112594054165,0.12976702573874965
299,0.0,0.006823529928751422
300,0.7874379561773794,0.28329185237688026
301,0.0,0.026757976643984428
302,0.11114069315973074,0.08617096392811527
303,0.40901318895729144,0.40450936170316226
304,0.10586357849939176,0.18328644409454267
305,0.0,0.11823474544886224
306,0.0,0.06424978703018287
307,0.10853110777019508,0.06632956775222913
308,0.0,0.009644576650278049
309,0.19691190107820597,0.04591017696306474
310,0.256801807203464,0.12674936633788145
311,0.0,0.18466510277841663
312,0.0,0.08124851511042572
313,0.0,0.20304667608712584
314,0.0,0.04508690089370359
315,0.4519716338467566,0.23525845910046295
316,0.0,0.0
317,0.0,0.03529804585449657
318,0.40239098583966254,0.45744273719047557
319,0.0,0.009729633923507949
320,0.24931853345666558,0.10985557936374075
321,0.0,0.09185796948086675
322,0.2296662280738406,0.2341719533022161
323,0.0,0.028264470872263893
324,0.0,0.1069263460780537
325,0.07743992551348061,0.13243520926645022
326,0.08916296156422097,0.029955558284869406
327,0.08113646897463432,0.12878936900720406
328,0.0,0.1371511020540119
329,0.05709835602445191,0.21038782887836152
330,0.0,0.06308318437739696
331,0.0,0.004451611835502204
332,0.0,0.04420825065325855
333,0.6796809490600011,0.14632456973759056
334,0.0,0.0936715690134424
335,0.0,0.05684306257049073
336,0.0,0.023542666606608156
337,0.4330627391247396,0.14292580873578853
338,0.3042382657934095,0.16698204463982055
339,0.0,0.037929524474603564
340,0.03462552195326222,0.10608943112433479
341,0.0,0.011397439967145307
342,0.0,0.07648189717776704
343,0.07903223546316654,0.3656604325189327
344,0.2522073304592904,0.24141674637641414
345,0.07135939844851773,0.3187915483761934
346,0.0,0.09347902024546956
347,0.0,0.02751293632389992
348,0.0,0.13860423960008314
349,0.0,0.07211287001931795
350,0.0,0.02774149294322416
351,0.0,0.0481571660338943
352,0.0,0.07435367768202682
353,0.0,0.06290204972839687
354,0.0,0.14316345460681576
355,0.0,0.09629933633624213
356,0.0,0.012399365029084149
357,0.0,0.024011808151267848
358,0.0,0.03083414548274243
359,0.0393757831765505,0.01730941361011182
360,0.33617615091847897,0.3326448178046185
361,0.3122784415724094,0.08925713482765767
362,0.0,0.0040323951999029295
363,0.11614353352469399,0.06713226773645489
364,0.5039379390466316,0.5891913492713782
365,0.0,0.18776176772628145
366,0.23994409453396323,0.11671929183014469
367,0.07803708180390931,0.031347602499992765
368,0.0,0.09293078015757475
369,0.0,0.005905014049213748
370,0.0,0.04629999684643392
371,0.0,0.013487023800053708
372,0.0,0.02362566128354916
373,0.0,0.025899553259788093
374,0.0,0.030506657097929053
375,0.0,0.07201453704388457
376,0.0,0.12331261778494967
377,0.0,0.012709527106320189
378,0.0,0.04399710211876243
379,0.06595713385446814,0.010917861848468543
380,0.0,0.001562458778902848
381,0.0,0.11355165655796932
382,0.12970826066065538,0.21288600222210613
383,0.0,0.11307584353392203
384,0.0,0.014456783851745142
385,0.0,0.04476200668040253
386,0.0,0.031580792242995315
387,0.2648495316886598,0.08108693446643198
388,0.20850212448111838,0.46717757491955714
389,0.18598959675199847,0.010654819167664604
390,0.0,0.0
391,0.10608537946610061,0.06272351289689121
392,0.35993704332257714,0.08910200101572989
393,0.0,0.011876843627663596
394,0.0695817533860918,0.21067470022210086
395,0.0,0.002375136650223426
396,0.0,0.005987889495612309
397,0.0,0.04373419217461542
398,0.0,0.10572948088091366
399,0.0,0.017058123669232806
400,0.0,0.006288992753109259
401,0.0,0.0
402,0.17183175874023407,0.056361483595225435
403,0.0,0.057005556258417016
404,0.0,0.0
405,0.25208433173973716,0.15576780057883197
406,0.0,0.08364323877139897
407,0.0,0.04070904379774752
408,0.0,0.01637436649829735
409,0.0,0.1274692341238342
410,0.13895468198683328,0.23725992880275262
411,0.1620551450457815,0.04591104997684808
412,0.24002700955185602,0.39005662937372354
413,0.17487135196418108,0.11024787638257925
414,0.0,0.07115293359257072
415,0.0,0.002631551191540285
416,0.0,0.018727972991984556
417,0.0,0.030324994427218716
418,0.13404661602958123,0.06222196323179695
419,0.0,0.015354683514470339
420,0.0,0.008742555974333955
421,0.046712614067744226,0.029292196989936264
422,0.039302357762809,0.07965005589941271
423,0.0,0.015223154152249528
424,0.0,0.10214824205906697
425,0.0,0.028721895027376848
426,0.04956707304718375,0.0509960022048833
427,0.1769503346686476,0.05028239144516888
428,0.0,0.15808659178322065
429,0.0,0.0
430,0.0,0.24657281730440248
431,0.0,0.07955709098603361
432,0.0,0.025688387987456655
433,0.0,0.04884745058597532
434,0.0,0.14349501596259967
435,0.13161451196407237,0.06907162377420632
436,0.0,0.040495907843781154
437,0.17523953310816812,0.15408238116988235
438,0.0851082853892952,0.17531074699120874
439,0.3692109880071278,0.11545378773991986
440,0.0,0.04362505391832695
441,0.0,0.11531336659722272
442,0.2112445178731034,0.09678242657077635
443,0.0,0.030476975756180438
444,0.0,0.11428806065529241
445,0.08656566077017594,0.11949227596365539
446,0.0,0.03597455137218577
447,0.0,0.05628871967558774
448,0.0,0.0073521648615451855
449,0.0418591998327414,0.0740817217934543
